drg,type,state,status,epcost
190,PB,AZ,during,2252.892846
190,PB,CA,pre,1571.197579
190,PB,CA,post,0
190,PB,CA,during,0
190,PB,CO,pre,1704.120574
190,PB,CO,post,5436.19315
190,PB,CO,during,434.3200759
190,PB,CT,pre,5830.237796
190,PB,CT,post,0
190,PB,CT,during,3301.788886
190,PB,DC,pre,820.8280872
190,PB,DC,post,721.1363926
190,PB,DC,during,2027.941191
190,PB,DE,pre,468.6458392
190,PB,DE,post,646.1568777
190,PB,DE,during,486.0408248
190,PB,FL,pre,0
190,PB,FL,post,3358.153331
190,PB,FL,during,0
190,PB,GA,pre,587.101217
190,PB,GA,post,1038.816795
190,PB,GA,during,0
190,PB,HI,pre,167.2207915
190,PB,HI,post,0
190,PB,HI,during,3328.216508
190,PB,IA,pre,0
190,PB,IA,post,6563.243343
190,PB,IA,during,0
190,PB,ID,pre,4169.095119
190,PB,ID,post,2133.619276
190,PB,ID,during,1466.122912
190,PB,IL,pre,0
190,PB,IL,post,3106.100025
190,PB,IL,during,6892.520111
190,PB,IN,pre,0
190,PB,IN,post,3712.863378
190,PB,IN,during,0
190,PB,KS,pre,0
190,PB,KS,post,1862.261256
190,PB,KS,during,5930.972256
190,PB,KY,pre,769.476319
190,PB,KY,post,3711.239068
190,PB,KY,during,0
190,PB,LA,pre,1262.262351
190,PB,LA,post,0
190,PB,LA,during,3599.896361
190,PB,MA,pre,3609.087612
190,PB,MA,post,0
190,PB,MA,during,0
190,PB,ME,pre,2481.976409
190,PB,ME,post,4089.17903
190,PB,ME,during,5496.699469
190,PB,MI,pre,7961.733366
190,PB,MI,post,6112.498775
190,PB,MI,during,0
190,PB,MN,pre,1623.169738
190,PB,MN,post,3949.609423
190,PB,MN,during,0
190,PB,MO,pre,0
190,PB,MO,post,1364.391505
190,PB,MO,during,2382.116077
190,PB,MS,pre,189.5381692
190,PB,MS,post,0
190,PB,MS,during,0
190,PB,MT,pre,0
190,PB,MT,post,3947.608082
190,PB,MT,during,8202.444528
190,PB,NC,pre,4857.733821
190,PB,NC,post,5250.190537
190,PB,NC,during,3261.11729
190,PB,ND,pre,980.9457641
190,PB,ND,post,0
190,PB,ND,during,4450.289243
190,PB,NE,pre,0
190,PB,NE,post,0
190,PB,NE,during,376.8071531
190,PB,NH,pre,510.8234495
190,PB,NH,post,0
190,PB,NH,during,1622.313335
190,PB,NJ,pre,0
190,PB,NJ,post,4615.195293
190,PB,NJ,during,9295.595316
190,PB,NM,pre,3515.355306
190,PB,NM,post,4853.67406
190,PB,NM,during,6345.046567
190,PB,NV,pre,1523.080049
190,PB,NV,post,2040.979427
190,PB,NV,during,3139.238761
190,PB,NY,pre,3481.998921
190,PB,NY,post,0
190,PB,NY,during,0
190,PB,OH,pre,0
190,PB,OH,post,3323.846165
190,PB,OH,during,0
190,PB,OK,pre,0
190,PB,OK,post,4063.540241
190,PB,OK,during,2702.612204
190,PB,OR,pre,1693.469052
190,PB,OR,post,5314.45209
190,PB,OR,during,5157.612539
190,PB,PA,pre,2378.557089
190,PB,PA,post,3742.790093
190,PB,PA,during,0
190,PB,RI,pre,0
190,PB,RI,post,2568.906846
190,PB,RI,during,0
190,PB,SC,pre,3520.583345
190,PB,SC,post,5210.239863
190,PB,SC,during,2844.869145
190,PB,SD,pre,0
190,PB,SD,post,0
190,PB,SD,during,5434.133965
190,PB,TN,pre,0
190,PB,TN,post,5589.498921
190,PB,TN,during,1786.697649
190,PB,TX,pre,2665.904123
190,PB,TX,post,1198.791529
190,PB,TX,during,3800.022272
190,PB,UT,pre,0
190,PB,UT,post,0
190,PB,UT,during,562.6407394
190,PB,VA,pre,443.672321
190,PB,VA,post,2446.379012
190,PB,VA,during,0
190,PB,VT,pre,0
190,PB,VT,post,544.9002547
190,PB,VT,during,5584.751164
190,PB,WA,pre,2375.779468
190,PB,WA,post,5474.180913
190,PB,WA,during,1288.880313
190,PB,WI,pre,2586.453456
190,PB,WI,post,0
190,PB,WI,during,2166.298006
190,PB,WV,pre,6337.352306
190,PB,WV,post,3360.640296
190,PB,WV,during,0
190,PB,WY,pre,3614.32902
190,PB,WY,post,885.448954
190,PB,WY,during,0
190,SN,AK,pre,3292.330672
190,SN,AK,post,4883.381349
190,SN,AK,during,3684.093165
190,SN,AL,pre,941.6202483
190,SN,AL,post,118.9421822
190,SN,AL,during,2154.145092
190,SN,AR,pre,1036.296479
190,SN,AR,post,5165.780483
190,SN,AR,during,0
190,SN,AZ,pre,252.7789037
190,SN,AZ,post,3351.508824
190,SN,AZ,during,2363.928043
190,SN,CA,pre,947.574743
190,SN,CA,post,0
190,SN,CA,during,0
190,SN,CO,pre,0
190,SN,CO,post,0
190,SN,CO,during,5389.655729
190,SN,CT,pre,0
190,SN,CT,post,0
190,SN,CT,during,6059.698831
190,SN,DC,pre,0
190,SN,DC,post,547.5480141
190,SN,DC,during,2905.080297
190,SN,DE,pre,826.2243282
190,SN,DE,post,4398.60408
190,SN,DE,during,0
190,SN,FL,pre,0
190,SN,FL,post,2538.50528
190,SN,FL,during,4956.985155
190,SN,GA,pre,378.5871849
190,SN,GA,post,0
190,SN,GA,during,2502.138416
190,SN,HI,pre,6598.312422
190,SN,HI,post,0
190,SN,HI,during,1877.661512
190,SN,IA,pre,0
190,SN,IA,post,766.6908648
190,SN,IA,during,4627.776903
190,SN,ID,pre,4126.075537
190,SN,ID,post,1255.959851
190,SN,ID,during,2151.971945
190,SN,IL,pre,83.49760796
190,SN,IL,post,0
190,SN,IL,during,2617.215732
190,SN,IN,pre,2513.617107
190,SN,IN,post,5097.826981
190,SN,IN,during,1303.438655
190,SN,KS,pre,0
190,SN,KS,post,583.0000649
190,SN,KS,during,2862.52452
190,SN,KY,pre,0
190,SN,KY,post,0
190,SN,KY,during,5215.22541
190,SN,LA,pre,1136.952649
190,SN,LA,post,196.3536028
190,SN,LA,during,3034.963372
190,SN,MA,pre,2106.946616
190,SN,MA,post,0
190,SN,MA,during,3204.857742
190,SN,ME,pre,1032.363786
190,SN,ME,post,2867.315793
190,SN,ME,during,850.3186926
190,SN,MI,pre,2903.572974
190,SN,MI,post,8785.999889
190,SN,MI,during,7078.440529
190,SN,MN,pre,1763.782114
190,SN,MN,post,236.2984024
190,SN,MN,during,1159.323807
190,SN,MO,pre,2011.543058
190,SN,MO,post,590.6108685
190,SN,MO,during,2520.609388
190,SN,MS,pre,9849.998365
190,SN,MS,post,0
190,SN,MS,during,4741.358007
190,SN,MT,pre,0
190,SN,MT,post,993.2777854
190,SN,MT,during,4235.100958
190,SN,NC,pre,0
190,SN,NC,post,682.5914222
190,SN,NC,during,3196.565921
190,SN,ND,pre,0
190,SN,ND,post,5512.023319
190,SN,ND,during,951.4007296
190,SN,NE,pre,712.9211455
190,SN,NE,post,3594.340255
190,SN,NE,during,7362.694496
190,SN,NH,pre,1825.371921
190,SN,NH,post,7138.06933
190,SN,NH,during,3529.840292
190,SN,NJ,pre,252.742755
190,SN,NJ,post,0
190,SN,NJ,during,2867.545105
190,SN,NM,pre,68.92008663
190,SN,NM,post,0
190,SN,NM,during,0
190,SN,NV,pre,2776.680879
190,SN,NV,post,2030.955781
190,SN,NV,during,3182.528279
190,SN,NY,pre,5282.53982
190,SN,NY,post,5605.444615
190,SN,NY,during,0
190,SN,OH,pre,1100.541646
190,SN,OH,post,0
190,SN,OH,during,2404.022217
190,SN,OK,pre,4998.725877
190,SN,OK,post,0
190,SN,OK,during,0
190,SN,OR,pre,0
190,SN,OR,post,0
190,SN,OR,during,3699.746539
190,SN,PA,pre,2415.592765
190,SN,PA,post,1051.348265
190,SN,PA,during,5360.6469
190,SN,RI,pre,2219.724631
190,SN,RI,post,0
190,SN,RI,during,3776.221646
190,SN,SC,pre,0
190,SN,SC,post,0
190,SN,SC,during,0
190,SN,SD,pre,3840.093109
190,SN,SD,post,7298.215414
190,SN,SD,during,4978.127565
190,SN,TN,pre,913.2727686
190,SN,TN,post,3412.851512
190,SN,TN,during,0
190,SN,TX,pre,0
190,SN,TX,post,0
190,SN,TX,during,3476.951612
190,SN,UT,pre,2493.6495
190,SN,UT,post,0
190,SN,UT,during,5104.055104
190,SN,VA,pre,2162.074272
190,SN,VA,post,0
190,SN,VA,during,0
190,SN,VT,pre,0
190,SN,VT,post,0
190,SN,VT,during,1509.363449
190,SN,WA,pre,971.5528781
190,SN,WA,post,179.3138797
190,SN,WA,during,1174.002205
190,SN,WI,pre,5359.014081
190,SN,WI,post,0
190,SN,WI,during,2823.683385
190,SN,WV,pre,2094.630076
190,SN,WV,post,9.095728026
190,SN,WV,during,2847.364039
190,SN,WY,pre,0
190,SN,WY,post,7848.006725
190,SN,WY,during,6574.921007
191,DM,AK,pre,1141.635224
191,DM,AK,post,0
191,DM,AK,during,0
191,DM,AL,pre,777.2936145
191,DM,AL,post,0
191,DM,AL,during,169.2667531
191,DM,AR,pre,8982.950149
191,DM,AR,post,1802.505642
191,DM,AR,during,0
191,DM,AZ,pre,436.0091457
191,DM,AZ,post,3016.308042
191,DM,AZ,during,659.1841888
191,DM,CA,pre,4098.814194
191,DM,CA,post,3079.099344
191,DM,CA,during,0
191,DM,CO,pre,4063.535196
191,DM,CO,post,1843.591314
191,DM,CO,during,0
191,DM,CT,pre,0
191,DM,CT,post,444.060895
191,DM,CT,during,0
191,DM,DC,pre,0
191,DM,DC,post,4644.249001
191,DM,DC,during,5475.422031
191,DM,DE,pre,4634.213469
191,DM,DE,post,0
191,DM,DE,during,3576.547838
191,DM,FL,pre,0
191,DM,FL,post,0
191,DM,FL,during,1183.05664
191,DM,GA,pre,667.9076565
191,DM,GA,post,0
191,DM,GA,during,80.62350191
191,DM,HI,pre,2250.507379
191,DM,HI,post,775.3102782
191,DM,HI,during,2959.825303
191,DM,IA,pre,5437.857342
191,DM,IA,post,0
191,DM,IA,during,0
191,DM,ID,pre,1433.438457
191,DM,ID,post,2397.627804
191,DM,ID,during,0
191,DM,IL,pre,3149.617192
191,DM,IL,post,1007.129457
191,DM,IL,during,0
191,DM,IN,pre,523.6808052
191,DM,IN,post,1639.770537
191,DM,IN,during,339.7478848
191,DM,KS,pre,5514.000082
191,DM,KS,post,1061.568157
191,DM,KS,during,5325.411474
191,DM,KY,pre,1988.596647
191,DM,KY,post,2298.36251
191,DM,KY,during,2660.450583
191,DM,LA,pre,4869.309104
191,DM,LA,post,3564.762386
191,DM,LA,during,3784.525958
191,DM,MA,pre,6685.905935
191,DM,MA,post,3285.434896
191,DM,MA,during,3975.533201
191,DM,ME,pre,0
191,DM,ME,post,517.3282414
191,DM,ME,during,1867.970824
191,DM,MI,pre,1688.86574
191,DM,MI,post,1090.920424
191,DM,MI,during,662.5098465
191,DM,MN,pre,4323.385339
191,DM,MN,post,7716.652879
191,DM,MN,during,0
191,DM,MO,pre,5684.728192
191,DM,MO,post,2772.857091
191,DM,MO,during,495.6290755
191,DM,MS,pre,0
191,DM,MS,post,1469.324532
191,DM,MS,during,7363.188369
191,DM,MT,pre,7107.364115
191,DM,MT,post,0
191,DM,MT,during,0
191,DM,NC,pre,0
191,DM,NC,post,2277.855577
191,DM,NC,during,2426.013567
191,DM,ND,pre,0
191,DM,ND,post,0
191,DM,ND,during,0
191,DM,NE,pre,0
191,DM,NE,post,1004.877485
191,DM,NE,during,0
191,DM,NH,pre,0
191,DM,NH,post,0
191,DM,NH,during,435.2810772
191,DM,NJ,pre,0
191,DM,NJ,post,0
191,DM,NJ,during,2134.205974
191,DM,NM,pre,0
191,DM,NM,post,937.571163
191,DM,NM,during,0
191,DM,NV,pre,875.3895956
191,DM,NV,post,1891.633574
191,DM,NV,during,2343.761983
191,DM,NY,pre,3330.298531
191,DM,NY,post,775.3941831
191,DM,NY,during,1844.609149
191,DM,OH,pre,2595.84952
191,DM,OH,post,4590.10564
191,DM,OH,during,1622.272831
191,DM,OK,pre,2982.167572
191,DM,OK,post,1057.314834
191,DM,OK,during,4512.264965
191,DM,OR,pre,0
191,DM,OR,post,7308.197236
191,DM,OR,during,2925.717643
191,DM,PA,pre,2184.668966
191,DM,PA,post,0
191,DM,PA,during,2586.026211
191,DM,RI,pre,0
191,DM,RI,post,0
191,DM,RI,during,2777.063797
191,DM,SC,pre,1273.150833
191,DM,SC,post,6798.814447
191,DM,SC,during,3067.60828
191,DM,SD,pre,6039.225565
191,DM,SD,post,313.8538506
191,DM,SD,during,3146.453382
191,DM,TN,pre,2568.84432
191,DM,TN,post,3204.985459
191,DM,TN,during,0
191,DM,TX,pre,0
191,DM,TX,post,2764.459531
191,DM,TX,during,0
191,DM,UT,pre,2539.50548
191,DM,UT,post,0
191,DM,UT,during,91.41873307
191,DM,VA,pre,7681.984588
191,DM,VA,post,0
191,DM,VA,during,1165.305874
191,DM,VT,pre,4439.073404
191,DM,VT,post,3365.504967
191,DM,VT,during,4962.988198
191,DM,WA,pre,583.7384045
191,DM,WA,post,2209.34759
191,DM,WA,during,2147.108461
191,DM,WI,pre,6996.211366
191,DM,WI,post,4293.917013
191,DM,WI,during,2140.375588
191,DM,WV,pre,0
191,DM,WV,post,0
191,DM,WV,during,0
191,DM,WY,pre,0
191,DM,WY,post,1502.762788
191,DM,WY,during,0
191,HH,AK,pre,0
191,HH,AK,post,0
191,HH,AK,during,0
191,HH,AL,pre,11190.90237
191,HH,AL,post,4511.966086
191,HH,AL,during,995.4036964
191,HH,AR,pre,0
191,HH,AR,post,6243.342601
191,HH,AR,during,1231.543057
191,HH,AZ,pre,0
191,HH,AZ,post,0
191,HH,AZ,during,3492.736485
191,HH,CA,pre,2312.507187
191,HH,CA,post,0
191,HH,CA,during,1480.34591
191,HH,CO,pre,3929.958648
191,HH,CO,post,3030.729644
191,HH,CO,during,2218.866934
191,HH,CT,pre,0
191,HH,CT,post,0
191,HH,CT,during,4276.630964
191,HH,DC,pre,529.6913781
191,HH,DC,post,0
191,HH,DC,during,4117.342398
191,HH,DE,pre,0
191,HH,DE,post,4104.67253
191,HH,DE,during,1770.622408
191,HH,FL,pre,0
191,HH,FL,post,0
191,HH,FL,during,2464.491117
191,HH,GA,pre,6106.618843
191,HH,GA,post,0
191,HH,GA,during,0
191,HH,HI,pre,5338.223403
191,HH,HI,post,2419.927952
191,HH,HI,during,0
191,HH,IA,pre,0
191,HH,IA,post,0
191,HH,IA,during,3923.908036
191,HH,ID,pre,0
191,HH,ID,post,4611.671172
191,HH,ID,during,0
191,HH,IL,pre,1079.536817
191,HH,IL,post,0
191,HH,IL,during,0
191,HH,IN,pre,0
191,HH,IN,post,6769.438072
191,HH,IN,during,4566.863055
191,HH,KS,pre,1931.837361
191,HH,KS,post,407.4799365
191,HH,KS,during,1238.480152
191,HH,KY,pre,0
191,HH,KY,post,34.84731637
191,HH,KY,during,3097.478236
191,HH,LA,pre,0
191,HH,LA,post,3741.976576
191,HH,LA,during,0
191,HH,MA,pre,6041.397644
191,HH,MA,post,5384.166457
191,HH,MA,during,2782.88406
191,HH,ME,pre,3568.009095
191,HH,ME,post,4218.879892
191,HH,ME,during,1748.415017
191,HH,MI,pre,0
191,HH,MI,post,0
191,HH,MI,during,0
191,HH,MN,pre,0
191,HH,MN,post,1336.057917
191,HH,MN,during,3004.043649
191,HH,MO,pre,5794.549832
191,HH,MO,post,1097.504616
191,HH,MO,during,1848.748236
191,HH,MS,pre,0
191,HH,MS,post,5312.942589
191,HH,MS,during,247.0574204
191,HH,MT,pre,8386.056855
191,HH,MT,post,2911.58538
191,HH,MT,during,4519.239369
191,HH,NC,pre,0
191,HH,NC,post,0
191,HH,NC,during,439.8473263
191,HH,ND,pre,3559.037462
191,HH,ND,post,0
191,HH,ND,during,4097.900911
191,HH,NE,pre,1758.432841
191,HH,NE,post,1603.179175
191,HH,NE,during,1748.788082
191,HH,NH,pre,0
191,HH,NH,post,2346.28681
191,HH,NH,during,3260.459062
191,HH,NJ,pre,0
191,HH,NJ,post,0
191,HH,NJ,during,0
191,HH,NM,pre,8944.762398
191,HH,NM,post,262.4165124
191,HH,NM,during,1466.535094
191,HH,NV,pre,2374.8691
191,HH,NV,post,2683.96653
191,HH,NV,during,3574.32991
191,HH,NY,pre,2276.874486
191,HH,NY,post,10064.72832
191,HH,NY,during,1551.277578
191,HH,OH,pre,2205.201225
191,HH,OH,post,0
191,HH,OH,during,3370.329761
191,HH,OK,pre,2913.287097
191,HH,OK,post,1480.195735
191,HH,OK,during,983.0455469
191,HH,OR,pre,4006.40201
191,HH,OR,post,3574.092087
191,HH,OR,during,0
191,HH,PA,pre,3424.475752
191,HH,PA,post,1132.957326
191,HH,PA,during,0
191,HH,RI,pre,0
191,HH,RI,post,1209.310367
191,HH,RI,during,8331.40312
191,HH,SC,pre,466.0208558
191,HH,SC,post,0
191,HH,SC,during,272.7348965
191,HH,SD,pre,110.4989659
191,HH,SD,post,0
191,HH,SD,during,1701.037008
191,HH,TN,pre,0
191,HH,TN,post,3074.389423
191,HH,TN,during,5124.605326
191,HH,TX,pre,939.4926327
191,HH,TX,post,0
191,HH,TX,during,98.15802962
191,HH,UT,pre,874.3707303
191,HH,UT,post,0
191,HH,UT,during,5694.384373
191,HH,VA,pre,0
191,HH,VA,post,0
191,HH,VA,during,0
191,HH,VT,pre,2513.125381
191,HH,VT,post,3432.325219
191,HH,VT,during,3317.071014
191,HH,WA,pre,2473.030738
191,HH,WA,post,2093.842682
191,HH,WA,during,5111.455659
191,HH,WI,pre,6071.176844
191,HH,WI,post,3399.229266
191,HH,WI,during,2810.848114
191,HH,WV,pre,3143.993501
191,HH,WV,post,849.2464691
191,HH,WV,during,2182.591075
191,HH,WY,pre,982.5233485
191,HH,WY,post,0
191,HH,WY,during,0
191,HS,AL,pre,3271.283744
191,HS,AL,post,1976.661236
191,HS,AL,during,0
191,HS,AR,pre,0
191,HS,AR,post,3056.224289
191,HS,AR,during,0
191,HS,AZ,pre,1470.453016
191,HS,AZ,post,0
191,HS,AZ,during,0
191,HS,CA,pre,0
191,HS,CA,post,158.7154726
191,HS,CA,during,789.8071823
191,HS,CO,pre,0
191,HS,CO,post,0
191,HS,CO,during,933.2234387
191,HS,CT,pre,482.8570843
191,HS,CT,post,1796.445469
191,HS,CT,during,0
191,HS,DC,pre,662.421824
191,HS,DC,post,0
191,HS,DC,during,2728.873595
191,HS,DE,pre,2678.01102
191,HS,DE,post,5625.396026
191,HS,DE,during,1035.485342
191,HS,FL,pre,2210.086422
191,HS,FL,post,1104.572645
191,HS,FL,during,0
191,HS,GA,pre,3847.121367
191,HS,GA,post,3479.114803
191,HS,GA,during,0
191,HS,HI,pre,2675.439763
191,HS,HI,post,3004.19247
191,HS,HI,during,1962.144895
191,HS,IA,pre,4498.700097
191,HS,IA,post,3490.670852
191,HS,IA,during,10771.44464
191,HS,ID,pre,57.69201113
191,HS,ID,post,3874.340742
191,HS,ID,during,3291.940745
191,HS,IL,pre,578.2314872
191,HS,IL,post,0
191,HS,IL,during,294.9756817
191,HS,IN,pre,3894.516557
191,HS,IN,post,719.2900251
191,HS,IN,during,0
191,HS,KS,pre,0
191,HS,KS,post,4159.395573
191,HS,KS,during,31.2568852
191,HS,KY,pre,4289.916145
191,HS,KY,post,0
191,HS,KY,during,0
191,HS,LA,pre,0
191,HS,LA,post,49.57013896
191,HS,LA,during,826.0614622
191,HS,MA,pre,7615.005746
191,HS,MA,post,0
191,HS,MA,during,0
191,HS,ME,pre,5385.382334
191,HS,ME,post,2288.258035
191,HS,ME,during,0
191,HS,MI,pre,6496.509909
191,HS,MI,post,0
191,HS,MI,during,1573.380078
191,HS,MN,pre,2172.739152
191,HS,MN,post,0
191,HS,MN,during,902.0837777
191,HS,MO,pre,0
191,HS,MO,post,1354.178347
191,HS,MO,during,0
191,HS,MS,pre,1159.314975
191,HS,MS,post,4121.420442
191,HS,MS,during,0
191,HS,MT,pre,2555.096583
191,HS,MT,post,1983.514103
191,HS,MT,during,0
191,HS,NC,pre,5754.705124
191,HS,NC,post,3951.312184
191,HS,NC,during,0
191,HS,NE,pre,2852.301377
191,HS,NE,post,0
191,HS,NE,during,2165.005202
191,HS,NH,pre,5068.812859
191,HS,NH,post,0
191,HS,NH,during,1127.612129
191,HS,NJ,pre,3716.25686
191,HS,NJ,post,9218.922679
191,HS,NJ,during,4072.626558
191,HS,NM,pre,0
191,HS,NM,post,5027.027193
191,HS,NM,during,2387.042241
191,HS,NV,pre,0
191,HS,NV,post,0
191,HS,NV,during,4862.568662
191,HS,NY,pre,0
191,HS,NY,post,0
191,HS,NY,during,0
191,HS,OH,pre,0
191,HS,OH,post,3801.919231
191,HS,OH,during,2998.309871
191,HS,OK,pre,3865.277833
191,HS,OK,post,4768.449582
191,HS,OK,during,800.2661402
191,HS,OR,pre,5112.154806
191,HS,OR,post,0
191,HS,OR,during,4602.390392
191,HS,PA,pre,165.6929138
191,HS,PA,post,2823.209502
191,HS,PA,during,0
191,HS,RI,pre,0
191,HS,RI,post,0
191,HS,RI,during,47.60714349
191,HS,SC,pre,7136.684206
191,HS,SC,post,1523.824669
191,HS,SC,during,4132.1056
191,HS,SD,pre,0
191,HS,SD,post,3083.599602
191,HS,SD,during,2121.883666
191,HS,TN,pre,0
191,HS,TN,post,1925.550273
191,HS,TN,during,5075.654268
191,HS,TX,pre,2261.451197
191,HS,TX,post,3905.036818
191,HS,TX,during,6745.849381
191,HS,UT,pre,626.95549
191,HS,UT,post,4194.387459
191,HS,UT,during,2912.896185
191,HS,VA,pre,6079.056711
191,HS,VA,post,0
191,HS,VA,during,2591.958422
191,HS,WA,pre,8742.168583
191,HS,WA,post,0
191,HS,WA,during,5986.267729
191,HS,WI,pre,5938.411766
191,HS,WI,post,0
191,HS,WI,during,1292.255729
191,HS,WV,pre,0
191,HS,WV,post,3553.15905
191,HS,WV,during,4564.864902
191,HS,WY,pre,2310.133522
191,HS,WY,post,0
191,HS,WY,during,0
191,IP,AK,pre,4512.294797
191,IP,AK,post,0
191,IP,AK,during,3438.134042
191,IP,AL,pre,60.99679367
191,IP,AL,post,0
191,IP,AL,during,4742.25485
191,IP,AR,pre,1892.333754
191,IP,AR,post,3482.372308
191,IP,AR,during,247.6215225
191,IP,AZ,pre,1839.020651
191,IP,AZ,post,4227.626578
191,IP,AZ,during,2986.945422
191,IP,CA,pre,0
191,IP,CA,post,7003.279548
191,IP,CA,during,3092.825364
191,IP,CO,pre,0
191,IP,CO,post,3234.319206
191,IP,CO,during,5765.889033
191,IP,CT,pre,3817.088045
191,IP,CT,post,0
191,IP,CT,during,1017.593622
191,IP,DC,pre,0
191,IP,DC,post,0
191,IP,DC,during,2628.630266
191,IP,DE,pre,4197.75248
191,IP,DE,post,898.2593614
191,IP,DE,during,0
191,IP,FL,pre,0
191,IP,FL,post,5860.426941
191,IP,FL,during,4432.074042
191,IP,GA,pre,6061.968295
191,IP,GA,post,1417.141147
191,IP,GA,during,0
191,IP,HI,pre,5077.962235
191,IP,HI,post,0
191,IP,HI,during,0
191,IP,IA,pre,1711.251959
191,IP,IA,post,1795.436396
191,IP,IA,during,1402.597156
191,IP,ID,pre,3858.969205
191,IP,ID,post,679.0492293
191,IP,ID,during,934.242863
191,IP,IL,pre,0
191,IP,IL,post,3608.721509
191,IP,IL,during,2513.069822
191,IP,IN,pre,1860.405771
191,IP,IN,post,7840.512798
191,IP,IN,during,6880.276987
191,IP,KS,pre,3447.050735
191,IP,KS,post,0
191,IP,KS,during,2283.737747
191,IP,KY,pre,1699.949347
191,IP,KY,post,4188.942585
191,IP,KY,during,4339.917476
191,IP,LA,pre,3317.160999
191,IP,LA,post,0
191,IP,LA,during,2898.517802
191,IP,MA,pre,136.4629456
191,IP,MA,post,2902.545464
191,IP,MA,during,0
191,IP,ME,pre,1679.447936
191,IP,ME,post,0
191,IP,ME,during,4089.763208
191,IP,MI,pre,3562.552688
191,IP,MI,post,4154.075731
191,IP,MI,during,1395.597289
191,IP,MN,pre,3078.888789
191,IP,MN,post,0
191,IP,MN,during,1808.741477
191,IP,MO,pre,5220.286498
191,IP,MO,post,5962.824587
191,IP,MO,during,0
191,IP,MS,pre,1751.179422
191,IP,MS,post,6870.161874
191,IP,MS,during,2560.926461
191,IP,MT,pre,0
191,IP,MT,post,51.47974178
191,IP,MT,during,1281.638468
191,IP,NC,pre,4287.28606
191,IP,NC,post,2417.310568
191,IP,NC,during,4390.148421
191,IP,ND,pre,3920.16591
191,IP,ND,post,768.6535253
191,IP,ND,during,5259.62573
191,IP,NE,pre,7291.809724
191,IP,NE,post,0
191,IP,NE,during,2464.07949
191,IP,NH,pre,2768.994056
191,IP,NH,post,1834.392437
191,IP,NH,during,0
191,IP,NJ,pre,0
191,IP,NJ,post,0
191,IP,NJ,during,0
191,IP,NM,pre,182.8999225
191,IP,NM,post,79.69887515
191,IP,NM,during,0
191,IP,NV,pre,1683.020351
191,IP,NV,post,5827.826727
191,IP,NV,during,1513.201123
191,IP,NY,pre,0
191,IP,NY,post,0
191,IP,NY,during,2272.313142
191,IP,OH,pre,6751.848453
191,IP,OH,post,0
191,IP,OH,during,0
191,IP,OK,pre,6827.148612
191,IP,OK,post,3308.844978
191,IP,OK,during,2030.434115
191,IP,OR,pre,1867.040762
191,IP,OR,post,3430.815197
191,IP,OR,during,1770.673579
191,IP,PA,pre,0
191,IP,PA,post,0
191,IP,PA,during,4492.169684
191,IP,RI,pre,0
191,IP,RI,post,0
191,IP,RI,during,2168.815029
191,IP,SC,pre,6694.759663
191,IP,SC,post,615.6411826
191,IP,SC,during,4217.73291
191,IP,SD,pre,4713.420665
191,IP,SD,post,0
191,IP,SD,during,8743.677948
191,IP,TN,pre,3484.739931
191,IP,TN,post,1716.840455
191,IP,TN,during,3405.920842
191,IP,TX,pre,2704.99952
191,IP,TX,post,2582.257916
191,IP,TX,during,1667.638486
191,IP,UT,pre,5615.276871
191,IP,UT,post,0
191,IP,UT,during,7433.111401
191,IP,VA,pre,2009.733326
191,IP,VA,post,1971.987442
191,IP,VA,during,5936.408289
191,IP,VT,pre,1103.8054
191,IP,VT,post,530.8641349
191,IP,VT,during,5120.219568
191,IP,WA,pre,0
191,IP,WA,post,3400.254288
