drg,type,hrrnum,status,epcost
61,IP,329,post,0
61,IP,329,during,6126.84626
61,IP,332,pre,0
61,IP,332,post,0
61,IP,332,during,0
61,IP,334,pre,0
61,IP,334,post,0
61,IP,334,during,737.6602744
61,IP,335,pre,636.9597326
61,IP,335,post,0
61,IP,335,during,0
61,IP,339,pre,0
61,IP,339,post,1782.135686
61,IP,339,during,3125.05515
61,IP,340,pre,6011.652084
61,IP,340,post,0
61,IP,340,during,0
61,IP,341,pre,4391.301314
61,IP,341,post,0
61,IP,341,during,0
61,IP,344,pre,0
61,IP,344,post,2174.339769
61,IP,344,during,4871.6741
61,IP,346,pre,0
61,IP,346,post,1618.302678
61,IP,346,during,595.4059963
61,IP,347,pre,0
61,IP,347,post,4972.23556
61,IP,347,during,3466.430143
61,IP,350,pre,0
61,IP,350,post,0
61,IP,350,during,5113.953455
61,IP,351,pre,0
61,IP,351,post,0
61,IP,351,during,584.4313604
61,IP,352,pre,3658.824307
61,IP,352,post,227.2265646
61,IP,352,during,1631.018924
61,IP,356,pre,542.7317567
61,IP,356,post,862.1596868
61,IP,356,during,714.4243074
61,IP,357,pre,1252.851576
61,IP,357,post,0
61,IP,357,during,0
61,IP,358,pre,0
61,IP,358,post,736.1085348
61,IP,358,during,0
61,IP,362,pre,0
61,IP,362,post,3558.855891
61,IP,362,during,968.5440377
61,IP,365,pre,527.0440681
61,IP,365,post,936.9843896
61,IP,365,during,0
61,IP,366,pre,1438.109745
61,IP,366,post,49.85710156
61,IP,366,during,0
61,IP,367,pre,0
61,IP,367,post,3409.870967
61,IP,367,during,0
61,IP,368,pre,917.9901206
61,IP,368,post,111.3494144
61,IP,368,during,0
61,IP,369,pre,6764.17828
61,IP,369,post,845.1863148
61,IP,369,during,0
61,IP,373,pre,2251.234436
61,IP,373,post,1443.90796
61,IP,373,during,98.34877598
61,IP,375,pre,2620.156107
61,IP,375,post,906.0151338
61,IP,375,during,0
61,IP,377,pre,351.5113997
61,IP,377,post,6698.645195
61,IP,377,during,6757.609895
61,IP,379,pre,2927.819412
61,IP,379,post,8662.605241
61,IP,379,during,0
61,IP,380,pre,1883.195434
61,IP,380,post,4804.468991
61,IP,380,during,0
61,IP,382,pre,0
61,IP,382,post,0
61,IP,382,during,4317.734944
61,IP,383,pre,2309.862966
61,IP,383,post,1323.722749
61,IP,383,during,633.2481149
61,IP,385,pre,5711.565655
61,IP,385,post,0
61,IP,385,during,4992.467854
61,IP,388,pre,3473.685875
61,IP,388,post,452.5444731
61,IP,388,during,475.9317069
61,IP,391,pre,1838.453882
61,IP,391,post,4030.616027
61,IP,391,during,6729.960362
61,IP,393,pre,2881.871847
61,IP,393,post,1963.333875
61,IP,393,during,0
61,IP,394,pre,0
61,IP,394,post,0
61,IP,394,during,5994.864569
61,IP,396,pre,4677.803771
61,IP,396,post,6205.583594
61,IP,396,during,0
61,IP,397,pre,5078.99831
61,IP,397,post,3919.274263
61,IP,397,during,0
61,IP,399,pre,3802.225557
61,IP,399,post,3164.997993
61,IP,399,during,6232.665193
61,IP,400,pre,4207.583165
61,IP,400,post,4650.368091
61,IP,400,during,0
61,IP,402,pre,4296.679622
61,IP,402,post,0
61,IP,402,during,0
61,IP,412,pre,0
61,IP,412,post,0
61,IP,412,during,0
61,IP,413,pre,449.9693273
61,IP,413,post,3382.584153
61,IP,413,during,1458.583326
61,IP,416,pre,4973.236727
61,IP,416,post,4218.540439
61,IP,416,during,9585.640932
61,IP,417,pre,0
61,IP,417,post,1850.988838
61,IP,417,during,0
61,IP,418,pre,0
61,IP,418,post,0
61,IP,418,during,7093.749131
61,IP,421,pre,0
61,IP,421,post,0
61,IP,421,during,3979.789158
61,IP,426,pre,2127.347656
61,IP,426,post,246.4110459
61,IP,426,during,0
61,IP,427,pre,4420.339572
61,IP,427,post,2923.010189
61,IP,427,during,1190.885226
61,IP,428,pre,2339.444926
61,IP,428,post,5320.977727
61,IP,428,during,3119.854945
61,IP,429,pre,2682.879909
61,IP,429,post,0
61,IP,429,during,1467.255601
61,IP,430,pre,937.2671416
61,IP,430,post,1569.927932
61,IP,430,during,2530.123441
61,IP,431,pre,337.6123824
61,IP,431,post,0
61,IP,431,during,2396.771893
61,IP,435,pre,6103.006943
61,IP,435,post,1644.554669
61,IP,435,during,1394.666218
61,IP,438,pre,3902.716979
61,IP,438,post,1438.26208
61,IP,438,during,0
61,IP,439,pre,0
61,IP,439,post,3810.525864
61,IP,439,during,656.4406645
61,IP,440,pre,3890.361289
61,IP,440,post,0
61,IP,440,during,0
61,IP,441,pre,8235.752089
61,IP,441,post,4520.306855
61,IP,441,during,0
61,IP,442,pre,502.9376505
61,IP,442,post,6949.928721
61,IP,442,during,4588.556919
61,IP,443,pre,0
61,IP,443,post,0
61,IP,443,during,957.4439676
61,IP,445,pre,3477.445418
61,IP,445,post,997.3308313
61,IP,445,during,3631.119955
61,IP,449,pre,2188.193817
61,IP,449,post,3672.211023
61,IP,449,during,174.7588779
61,IP,450,pre,3980.638096
61,IP,450,post,0
61,IP,450,during,2553.655015
61,IP,451,pre,0
61,IP,451,post,0
61,IP,451,during,0
61,IP,452,pre,0
61,IP,452,post,0
61,IP,452,during,0
61,OP,1,pre,885.8993596
61,OP,1,post,3186.525325
61,OP,1,during,0
61,OP,2,pre,0
61,OP,2,post,2251.863391
61,OP,2,during,2077.369809
61,OP,5,pre,0
61,OP,5,post,6325.675489
61,OP,5,during,0
61,OP,7,pre,4644.248655
61,OP,7,post,0
61,OP,7,during,2363.87188
61,OP,9,pre,865.355323
61,OP,9,post,0
61,OP,9,during,3744.175186
61,OP,15,pre,0
61,OP,15,post,0
61,OP,15,during,0
61,OP,22,pre,970.2208936
61,OP,22,post,0
61,OP,22,during,0
61,OP,23,pre,2769.621978
61,OP,23,post,2870.069339
61,OP,23,during,2321.766475
61,OP,25,pre,407.2737469
61,OP,25,post,357.1968835
61,OP,25,during,1938.614348
61,OP,31,pre,2550.207648
61,OP,31,post,3375.783693
61,OP,31,during,0
61,OP,33,pre,986.3797666
61,OP,33,post,3513.764195
61,OP,33,during,0
61,OP,56,pre,2665.908768
61,OP,56,post,3736.763505
61,OP,56,during,0
61,OP,65,pre,0
61,OP,65,post,3784.654495
61,OP,65,during,0
61,OP,73,pre,134.1402737
61,OP,73,post,5842.630148
61,OP,73,during,5811.502014
61,OP,77,pre,224.7217054
61,OP,77,post,0
61,OP,77,during,0
61,OP,78,pre,0
61,OP,78,post,9376.236507
61,OP,78,during,5796.969229
61,OP,80,pre,0
61,OP,80,post,5611.637734
61,OP,80,during,3247.232714
61,OP,81,pre,608.9677656
61,OP,81,post,4380.30928
61,OP,81,during,194.7108187
61,OP,82,pre,4327.939984
61,OP,82,post,1962.949607
61,OP,82,during,0
61,OP,86,pre,0
61,OP,86,post,0
61,OP,86,during,4418.548179
61,OP,91,pre,0
61,OP,91,post,2373.938334
61,OP,91,during,1677.678358
61,OP,96,pre,900.1491169
61,OP,96,post,7212.642199
61,OP,96,during,0
61,OP,103,pre,0
61,OP,103,post,4557.02448
61,OP,103,during,0
61,OP,110,pre,1359.468056
61,OP,110,post,5311.715823
61,OP,110,during,2032.39844
61,OP,111,pre,2971.461007
61,OP,111,post,7245.759674
61,OP,111,during,2318.990872
61,OP,112,pre,6694.119161
61,OP,112,post,4996.654568
61,OP,112,during,0
61,OP,118,pre,4018.383205
61,OP,118,post,0
61,OP,118,during,285.0719703
61,OP,127,pre,0
61,OP,127,post,0
61,OP,127,during,1610.67116
61,OP,130,pre,0
61,OP,130,post,5564.419758
61,OP,130,during,1382.377604
61,OP,134,pre,3151.674278
61,OP,134,post,0
61,OP,134,during,1074.451192
61,OP,137,pre,2165.276015
61,OP,137,post,937.0375278
61,OP,137,during,6212.134188
61,OP,139,pre,0
61,OP,139,post,3553.312065
61,OP,139,during,2336.974874
61,OP,140,pre,5432.889985
61,OP,140,post,6030.731339
61,OP,140,during,0
61,OP,141,pre,1514.33686
61,OP,141,post,0
61,OP,141,during,0
61,OP,144,pre,1797.38205
61,OP,144,post,0
61,OP,144,during,227.8785097
61,OP,145,pre,0
61,OP,145,post,6336.834771
61,OP,145,during,0
61,OP,148,pre,0
61,OP,148,post,0
61,OP,148,during,0
61,OP,149,pre,7326.871298
61,OP,149,post,0
61,OP,149,during,0
61,OP,150,pre,0
61,OP,150,post,1407.954066
61,OP,150,during,446.4813117
61,OP,151,pre,3159.898576
61,OP,151,post,4310.503773
61,OP,151,during,4156.156326
61,OP,155,pre,0
61,OP,155,post,1971.423637
61,OP,155,during,4572.739827
61,OP,156,pre,5893.992834
61,OP,156,post,0
61,OP,156,during,0
61,OP,161,pre,0
61,OP,161,post,1590.98968
61,OP,161,during,4561.259858
61,OP,163,pre,0
61,OP,163,post,0
61,OP,163,during,0
61,OP,166,pre,560.8434121
61,OP,166,post,159.9763273
61,OP,166,during,0
61,OP,171,pre,5052.977128
61,OP,171,post,7124.163663
61,OP,171,during,8251.878918
61,OP,172,pre,2482.824404
61,OP,172,post,2559.112248
61,OP,172,during,3109.937936
61,OP,179,pre,1804.539358
61,OP,179,post,7301.919079
61,OP,179,during,175.2226041
61,OP,181,pre,992.5387092
61,OP,181,post,5312.063892
61,OP,181,during,2002.511113
61,OP,183,pre,3400.755623
61,OP,183,post,5433.042245
61,OP,183,during,1307.65357
61,OP,184,pre,0
61,OP,184,post,0
61,OP,184,during,0
61,OP,186,pre,0
61,OP,186,post,0
61,OP,186,during,0
61,OP,187,pre,995.7955092
61,OP,187,post,4287.73444
61,OP,187,during,2642.284543
61,OP,190,pre,1802.079216
61,OP,190,post,4802.17401
61,OP,190,during,3639.645544
61,OP,197,pre,218.7824888
61,OP,197,post,5390.299651
61,OP,197,during,0
61,OP,200,pre,223.3115079
61,OP,200,post,1697.236064
61,OP,200,during,6676.352426
61,OP,201,pre,2513.489662
61,OP,201,post,3345.121635
61,OP,201,during,0
61,OP,205,pre,4777.525232
61,OP,205,post,0
61,OP,205,during,1120.167531
61,OP,210,pre,0
61,OP,210,post,329.0497837
61,OP,210,during,5253.148703
61,OP,216,pre,0
61,OP,216,post,2598.751318
61,OP,216,during,2461.065425
61,OP,218,pre,1623.837627
61,OP,218,post,2062.635469
61,OP,218,during,1308.849698
61,OP,222,pre,819.3497615
61,OP,222,post,5991.724632
61,OP,222,during,7150.839084
61,OP,230,pre,4606.184453
61,OP,230,post,0
61,OP,230,during,1981.222897
61,OP,232,pre,4484.346014
61,OP,232,post,3599.23115
61,OP,232,during,0
61,OP,233,pre,1340.186579
61,OP,233,post,4253.235347
61,OP,233,during,212.9676971
61,OP,234,pre,0
61,OP,234,post,2667.457705
61,OP,234,during,7958.46289
61,OP,235,pre,2120.881429
61,OP,235,post,3355.364419
61,OP,235,during,459.1577096
61,OP,236,pre,1.922062471
61,OP,236,post,0
61,OP,236,during,2314.469246
61,OP,240,pre,4372.106249
61,OP,240,post,8886.66582
61,OP,240,during,0
61,OP,244,pre,4073.229978
61,OP,244,post,2306.624655
61,OP,244,during,0
61,OP,245,pre,868.7534871
61,OP,245,post,1628.306188
61,OP,245,during,5626.584492
61,OP,246,pre,866.8728308
61,OP,246,post,0
61,OP,246,during,1805.735974
61,OP,248,pre,0
61,OP,248,post,2771.093669
61,OP,248,during,1422.377625
61,OP,251,pre,0
61,OP,251,post,1380.517297
61,OP,251,during,0
61,OP,256,pre,0
61,OP,256,post,4529.197484
61,OP,256,during,5509.417574
61,OP,262,pre,2782.211895
61,OP,262,post,5208.342698
61,OP,262,during,900.0388752
61,OP,263,pre,0
61,OP,263,post,742.0572948
61,OP,263,during,0
61,OP,267,pre,2742.293133
61,OP,267,post,5342.610469
61,OP,267,during,0
61,OP,268,pre,7178.333672
61,OP,268,post,998.1501308
61,OP,268,during,8116.578767
61,OP,270,pre,4795.24277
61,OP,270,post,768.363873
61,OP,270,during,8773.571743
61,OP,273,pre,0
61,OP,273,post,529.3418347
61,OP,273,during,2772.768985
61,OP,276,pre,0
61,OP,276,post,1385.079997
61,OP,276,during,1745.157241
61,OP,278,pre,6833.549991
61,OP,278,post,4180.09552
61,OP,278,during,3803.971812
61,OP,283,pre,5295.340645
61,OP,283,post,0
61,OP,283,during,0
61,OP,284,pre,3108.679824
61,OP,284,post,0
61,OP,284,during,0
61,OP,288,pre,6689.382163
61,OP,288,post,6236.094569
61,OP,288,during,7730.431545
61,OP,289,pre,2654.391389
61,OP,289,post,0
61,OP,289,during,4978.734279
61,OP,292,pre,6365.559006
61,OP,292,post,0
61,OP,292,during,3335.272819
61,OP,295,pre,1272.116687
61,OP,295,post,5369.992181
61,OP,295,during,1483.865621
61,OP,297,pre,3777.394721
61,OP,297,post,2152.33105
61,OP,297,during,4754.50508
61,OP,299,pre,2088.762107
61,OP,299,post,2589.508723
61,OP,299,during,1270.261242
61,OP,300,pre,1427.11091
61,OP,300,post,0
61,OP,300,during,2493.551886
61,OP,301,pre,591.5328435
61,OP,301,post,0
61,OP,301,during,0
61,OP,303,pre,0
61,OP,303,post,0
61,OP,303,during,0
61,OP,307,pre,2114.222149
61,OP,307,post,0
61,OP,307,during,0
61,OP,308,pre,5190.902415
61,OP,308,post,0
61,OP,308,during,2950.691041
61,OP,309,pre,884.515095
61,OP,309,post,669.0928615
61,OP,309,during,3282.107618
61,OP,311,pre,4619.637712
61,OP,311,post,1361.445652
61,OP,311,during,0
61,OP,312,pre,0
61,OP,312,post,1041.740762
61,OP,312,during,869.7688042
61,OP,314,pre,4274.984985
61,OP,314,post,460.1565387
61,OP,314,during,1751.695019
61,OP,318,pre,0
61,OP,318,post,0
61,OP,318,during,0
61,OP,319,pre,0
61,OP,319,post,3228.058176
61,OP,319,during,0
61,OP,325,pre,4639.047539
61,OP,325,post,3177.326933
61,OP,325,during,148.8998429
61,OP,326,pre,3698.439502
61,OP,326,post,0
61,OP,326,during,2128.490835
61,OP,327,pre,0
61,OP,327,post,834.7486825
61,OP,327,during,1794.943278
61,OP,328,pre,0
61,OP,328,post,2227.278563
61,OP,328,during,801.5821514
61,OP,334,pre,2693.864216
61,OP,334,post,0
61,OP,334,during,4113.064925
61,OP,339,pre,0
61,OP,339,post,0
61,OP,339,during,9662.53358
61,OP,340,pre,2136.412165
61,OP,340,post,0
61,OP,340,during,0
61,OP,344,pre,811.8060006
61,OP,344,post,0
61,OP,344,during,1547.465417
61,OP,346,pre,3702.850256
61,OP,346,post,0
61,OP,346,during,1693.713276
61,OP,350,pre,5272.856941
61,OP,350,post,4885.075286
61,OP,350,during,0
61,OP,352,pre,1070.608139
61,OP,352,post,3769.901608
61,OP,352,during,3501.21078
61,OP,356,pre,1895.771533
61,OP,356,post,5282.347824
61,OP,356,during,0
61,OP,358,pre,0
61,OP,358,post,592.4469677
61,OP,358,during,0
61,OP,362,pre,474.4283364
61,OP,362,post,1364.922425
61,OP,362,during,3968.74391
61,OP,365,pre,467.0694461
61,OP,365,post,7543.725536
61,OP,365,during,2120.431108
61,OP,366,pre,5831.480679
61,OP,366,post,3425.16475
61,OP,366,during,2640.003843
61,OP,368,pre,0
61,OP,368,post,1770.501607
61,OP,368,during,1372.517843
61,OP,369,pre,5894.514899
61,OP,369,post,4455.657513
61,OP,369,during,1392.696815
61,OP,373,pre,1294.457442
61,OP,373,post,0
61,OP,373,during,3526.55195
61,OP,375,pre,1823.914521
61,OP,375,post,0
61,OP,375,during,0
61,OP,379,pre,5236.911329
61,OP,379,post,3653.602896
61,OP,379,during,0
61,OP,380,pre,1255.978731
61,OP,380,post,387.1404021
61,OP,380,during,1297.636775
61,OP,382,pre,283.6980952
61,OP,382,post,7618.028273
61,OP,382,during,0
61,OP,385,pre,0
61,OP,385,post,2884.709133
61,OP,385,during,3933.466391
61,OP,388,pre,0
61,OP,388,post,0
61,OP,388,during,6841.402976
61,OP,391,pre,1783.160326
61,OP,391,post,3104.256228
61,OP,391,during,2433.72909
61,OP,394,pre,0
61,OP,394,post,5743.111793
61,OP,394,during,6197.452754
61,OP,396,pre,0
61,OP,396,post,0
61,OP,396,during,437.7666312
61,OP,397,pre,9059.196027
61,OP,397,post,4982.061119
61,OP,397,during,5002.129126
61,OP,399,pre,4529.909735
61,OP,399,post,6089.074458
61,OP,399,during,1139.991696
61,OP,400,pre,0
61,OP,400,post,3348.537318
61,OP,400,during,5146.016977
61,OP,402,pre,3821.497059
61,OP,402,post,0
61,OP,402,during,60.38993467
61,OP,412,pre,4784.592486
61,OP,412,post,0
61,OP,412,during,3792.689095
61,OP,413,pre,6421.994453
61,OP,413,post,0
61,OP,413,during,0
61,OP,416,pre,2860.78835
61,OP,416,post,177.7885211
61,OP,416,during,0
61,OP,417,pre,3953.777476
61,OP,417,post,3332.693837
61,OP,417,during,0
61,OP,418,pre,0
61,OP,418,post,0
61,OP,418,during,73.27426734
61,OP,421,pre,2749.367161
61,OP,421,post,2641.743342
61,OP,421,during,803.1721719
61,OP,426,pre,0
61,OP,426,post,3530.877847
61,OP,426,during,1416.707964
61,OP,428,pre,951.4439469
61,OP,428,post,84.04125719
61,OP,428,during,0
61,OP,429,pre,0
61,OP,429,post,5616.924249
61,OP,429,during,4365.510362
61,OP,430,pre,0
61,OP,430,post,0
61,OP,430,during,6151.499583
61,OP,431,pre,3292.382198
61,OP,431,post,0
61,OP,431,during,6139.472878
61,OP,435,pre,0
61,OP,435,post,5767.493673
61,OP,435,during,418.4785293
61,OP,439,pre,2824.342713
61,OP,439,post,3066.224948
61,OP,439,during,2105.121487
61,OP,440,pre,1861.852103
61,OP,440,post,1595.569158
61,OP,440,during,0
61,OP,441,pre,0
61,OP,441,post,4041.973905
61,OP,441,during,0
61,OP,445,pre,3977.94892
61,OP,445,post,0
61,OP,445,during,5742.611546
61,OP,449,pre,0
61,OP,449,post,467.8551041
61,OP,449,during,5489.208266
61,OP,450,pre,4672.361751
61,OP,450,post,0
61,OP,450,during,0
61,OP,451,pre,0
61,OP,451,post,7238.246398
61,OP,451,during,0
61,OP,452,pre,2003.827171
61,OP,452,post,0
61,OP,452,during,0
61,OP Rev,1,pre,658.9447472
61,OP Rev,1,post,3011.16034
61,OP Rev,1,during,3536.535171
61,OP Rev,2,pre,571.2641818
61,OP Rev,2,post,3429.799538
61,OP Rev,2,during,0
61,OP Rev,5,pre,1119.759717
61,OP Rev,5,post,3157.905577
61,OP Rev,5,during,7834.468458
61,OP Rev,7,pre,0
61,OP Rev,7,post,0
61,OP Rev,7,during,36.49681211
61,OP Rev,9,pre,5207.677073
61,OP Rev,9,post,5004.166443
61,OP Rev,9,during,1733.417876
61,OP Rev,15,pre,0
61,OP Rev,15,post,3370.717657
61,OP Rev,15,during,3424.186737
61,OP Rev,22,pre,378.9967619
61,OP Rev,22,post,2372.518534
61,OP Rev,22,during,6520.139505
61,OP Rev,23,pre,0
61,OP Rev,23,post,94.53138172
61,OP Rev,23,during,0
61,OP Rev,25,pre,2832.312389
61,OP Rev,25,post,2203.987629
61,OP Rev,25,during,0
61,OP Rev,31,pre,0
61,OP Rev,31,post,0
61,OP Rev,31,during,0
61,OP Rev,33,pre,2538.406906
61,OP Rev,33,post,0
61,OP Rev,33,during,1290.221834
61,OP Rev,56,pre,3684.975929
61,OP Rev,56,post,1038.620788
61,OP Rev,56,during,0
61,OP Rev,65,pre,3208.614339
61,OP Rev,65,post,5023.789106
61,OP Rev,65,during,0
61,OP Rev,73,pre,577.0142991
61,OP Rev,73,post,2609.096791
61,OP Rev,73,during,950.5293647
61,OP Rev,77,pre,5106.416743
61,OP Rev,77,post,5605.260627
61,OP Rev,77,during,7219.322379
61,OP Rev,78,pre,5802.29169
61,OP Rev,78,post,1123.730388
61,OP Rev,78,during,0
61,OP Rev,80,pre,4404.988083
61,OP Rev,80,post,0
61,OP Rev,80,during,285.4197211
61,OP Rev,81,pre,135.5850777
61,OP Rev,81,post,0
61,OP Rev,81,during,2216.336255
61,OP Rev,82,pre,0
61,OP Rev,82,post,0
61,OP Rev,82,during,4531.883817
61,OP Rev,85,pre,0
61,OP Rev,85,post,2905.504734
61,OP Rev,85,during,3112.163194
61,OP Rev,86,pre,7514.117468
61,OP Rev,86,post,381.8344986
61,OP Rev,86,during,2089.862923
61,OP Rev,91,pre,5112.791436
61,OP Rev,91,post,0
61,OP Rev,91,during,0
61,OP Rev,96,pre,0
61,OP Rev,96,post,1399.860502
61,OP Rev,96,during,4601.733879
61,OP Rev,103,pre,3202.649067
61,OP Rev,103,post,0
61,OP Rev,103,during,0
61,OP Rev,110,pre,6814.374959
61,OP Rev,110,post,6096.854505
61,OP Rev,110,during,5599.92068
61,OP Rev,111,pre,2784.006219
61,OP Rev,111,post,2330.406994
61,OP Rev,111,during,0
61,OP Rev,112,pre,2700.166606
61,OP Rev,112,post,128.0527461
61,OP Rev,112,during,1611.000735
61,OP Rev,118,pre,0
61,OP Rev,118,post,3315.558883
61,OP Rev,118,during,2289.280969
61,OP Rev,127,pre,0
61,OP Rev,127,post,1322.701554
61,OP Rev,127,during,0
61,OP Rev,130,pre,62.23011391
61,OP Rev,130,post,3063.341735
61,OP Rev,130,during,1639.099895
61,OP Rev,134,pre,4694.201679
61,OP Rev,134,post,0
61,OP Rev,134,during,0
61,OP Rev,137,pre,0
61,OP Rev,137,post,4877.415625
61,OP Rev,137,during,115.3085333
61,OP Rev,139,pre,1959.834008
61,OP Rev,139,post,4015.671044
61,OP Rev,139,during,2303.949294
61,OP Rev,140,pre,0
61,OP Rev,140,post,2167.842572
61,OP Rev,140,during,1585.710699
61,OP Rev,141,pre,6400.877245
61,OP Rev,141,post,0
61,OP Rev,141,during,0
61,OP Rev,144,pre,1131.738978
61,OP Rev,144,post,0
61,OP Rev,144,during,1115.371449
61,OP Rev,145,pre,3319.984006
61,OP Rev,145,post,4848.145182
61,OP Rev,145,during,0
61,OP Rev,148,pre,0
61,OP Rev,148,post,1685.774356
61,OP Rev,148,during,7704.090599
61,OP Rev,149,pre,1052.913823
61,OP Rev,149,post,1589.394406
61,OP Rev,149,during,3955.87944
61,OP Rev,150,pre,1682.4631
61,OP Rev,150,post,92.45285197
61,OP Rev,150,during,1476.009524
61,OP Rev,151,pre,1890.854332
61,OP Rev,151,post,2326.139301
61,OP Rev,151,during,0
61,OP Rev,155,pre,0
61,OP Rev,155,post,2678.404671
61,OP Rev,155,during,0
61,OP Rev,156,pre,3080.003383
61,OP Rev,156,post,668.8362008
61,OP Rev,156,during,3422.144291
61,OP Rev,161,pre,0
61,OP Rev,161,post,4809.740128
61,OP Rev,161,during,4417.520689
61,OP Rev,163,pre,2127.893245
61,OP Rev,163,post,2835.78033
61,OP Rev,163,during,2580.284294
61,OP Rev,166,pre,4787.016546
61,OP Rev,166,post,0
61,OP Rev,166,during,1324.06104
61,OP Rev,171,pre,0
61,OP Rev,171,post,2480.90062
61,OP Rev,171,during,0
61,OP Rev,172,pre,0
61,OP Rev,172,post,0
61,OP Rev,172,during,0
61,OP Rev,179,pre,3533.380395
61,OP Rev,179,post,1200.996854
61,OP Rev,179,during,2800.778113
